pair_id,survey_q_id,survey_text,acs_q_id,acs_text,subtopic,claude_classification,gpt_classification,claude_confidence,gpt_confidence,claude_reasoning,gpt_reasoning,claude_consolidation_potential,gpt_consolidation_potential,claude_reference_period_a,gpt_reference_period_a,claude_reference_period_b,gpt_reference_period_b,models_agree
CPS_0604,CPS_78,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A focuses on work capacity and employment barriers with a specific future timeframe (next 6 months), while Question B measures cognitive functional limitations (concentration, memory, decision-making) without temporal specificity. Although both relate to disability, they assess fundamentally different constructs: Question A is employment-focused and behavioral/situational, while Question B is cognitive-functional and symptom-focused. A person could have cognitive difficulties without being unable to work, and vice versa.","Question A asks a future, work-focused functional limitation (whether a disability prevents accepting any work during the next six months). Question B asks about current serious cognitive difficulties (concentrating, remembering, making decisions) due to a condition and does not mention work or a time frame. The constructs, severity thresholds, and focus (employment limitation vs specific cognitive symptoms) differ, so they are related but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0605,CPS_78,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A assesses work capacity and disability's impact on employment ability within a specific future timeframe, while Question B measures a specific functional limitation (mobility) without reference to work or employment. Question A is functional-behavioral (ability to work), whereas Question B is functional-descriptive (difficulty with a specific activity). They address different dimensions of disability despite both being disability-related.","Question A asks whether a disability will prevent the person from accepting any kind of work during the next six months (an employment-limitation, forward-looking measure). Question B asks about presence of serious difficulty walking or climbing stairs (a specific current functional limitation) with no time frame. The questions address different specific constructs (work-limiting disability vs mobility difficulty), so they are related by topic but not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0606,CPS_78,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A measures work disability—specifically whether a disability prevents someone from accepting any kind of work in a prospective six-month period. Question B measures functional limitations in activities of daily living (ADL), specifically dressing and bathing, with no time frame specified. While both relate to disability, they assess fundamentally different dimensions: one is employment-focused and forward-looking, the other is functional capacity-focused and immediate. These capture distinct aspects of disability status.",Question A asks whether a disability prevents accepting any kind of work during a specified future period (work participation limitation over the next six months). Question B asks about difficulty with specific self-care activities (dressing or bathing) with no time frame. They target different functional domains (employment limitation vs ADLs) and thus are not measuring the same concept.,no,no,next six months,next six months,not specified,not specified,True
CPS_0607,CPS_78,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work capacity and employment barriers with a future-oriented six-month timeframe, while Question B measures functional limitations in Activities of Daily Living (ADL) with no specified timeframe. Question A is employment-focused and predictive; Question B is functional-status-focused and descriptive. A person could answer 'yes' to Question B (difficulty with errands) but 'no' to Question A (capable of work), or vice versa.","Question A asks specifically whether a disability will prevent accepting any kind of work in the next six months (a forward-looking employment limitation). Question B asks whether the person has difficulty doing errands alone because of a condition (an independent-living / functional limitation) with no time frame. The core concepts (work-related incapacity vs difficulty with errands) and the temporal focus differ, so they are related by topic (disability) but measure distinct constructs.",no,no,next six months,next six months,not specified,not specified,True
CPS_0608,CPS_79,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A assesses work disability (functional limitation affecting employment capacity), while Question B identifies a specific sensory disability (hearing loss). Question A is about disability's functional impact on work capacity in a future timeframe, whereas Question B screens for the presence of a particular disability type without reference to work or functional consequences. These measure different dimensions of disability.","Question A asks whether any disability will prevent the respondent from accepting work during the next six months (a future, work-limitation/functonal impact question). Question B asks about current hearing impairment (deafness/serious difficulty hearing) with no time reference and no direct link to work limitation. They share the broad topic of disability but ask about different specific constructs (functional employment limitation vs a specific impairment).",no,no,next six months,next six months,not specified,not specified,True
CPS_0609,CPS_79,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,not_comparable,related_but_distinct,high,high,"Question A measures functional limitation related to work capacity within a specific future timeframe, while Question B measures a specific sensory disability (blindness or serious vision difficulty). These address fundamentally different aspects of disability: Question A focuses on work-preventing disabilities (any kind), while Question B targets only vision-related disabilities. They cannot serve as substitutes for one another.","Question A asks whether a disability prevents accepting any kind of work during a specified future period (work-limiting disability, temporal frame: next six months). Question B asks specifically about blindness or serious difficulty seeing even with glasses (a specific sensory impairment) and has no time frame. The two address different constructs (functional work limitation vs a particular impairment), so they are related by topic (disability) but ask distinct things.",no,no,next six months,next six months,not specified,not specified,False
CPS_0610,CPS_79,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A measures work disability specifically—whether a disability prevents accepting ANY work in a future timeframe (6 months). Question B measures cognitive functional limitations (concentration, memory, decision-making) related to a health condition, with no reference to work capacity or time frame. While both assess disability, they capture different constructs: one is work-disability focused and future-oriented, the other is symptom/functional-limitation focused and present-oriented.","Question A asks whether a disability will prevent the person from accepting any kind of work during the next six months (a future employment limitation). Question B asks about current serious cognitive difficulties (concentrating, remembering, or making decisions) due to a condition. They target different specific constructs (employment limitation vs cognitive functional impairment) and are not interchangeable, even though both use yes/no formats and concern disability-related limitations.",no,no,next six months,next six months,not specified,not specified,True
CPS_0611,CPS_79,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work capacity and employment barriers over a specific future period (next 6 months), while Question B asks about a specific functional limitation (walking/climbing stairs) without a time reference. Question A is behavioral/employment-focused and asks about prevention of work acceptance, whereas Question B is functional/medical and assesses mobility difficulty. These measure different aspects of disability.","Question A asks whether a disability will prevent the respondent from accepting any kind of work during the next six months (a future-oriented, work-limiting construct), while Question B asks about current serious difficulty walking or climbing stairs (a specific mobility functional limitation) with no time frame. The two questions target different constructs—employment limitation due to disability versus a particular functional impairment—so they are related by the general topic of disability but are not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0612,CPS_79,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A assesses work capacity and employment barriers (functional limitation in work context), while Question B measures Activities of Daily Living (ADL) limitations in self-care domains. Question A is forward-looking and work-specific; Question B is present-state and activities-of-daily-living-specific. These could co-occur but are distinct disability dimensions.","Question A asks about a disability that prevents accepting work during a specified future period (work-limiting, employment capacity). Question B asks about difficulty with self-care activities (dressing or bathing), an ADL measure with no time frame. These target different aspects of disability (functional self-care vs. work capacity), so they are related by topic but ask distinct constructs.",no,no,next six months,during the next six months,not specified,not specified,True
CPS_0613,CPS_79,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A assesses work disability and employment capacity (future-oriented, work-specific), whereas Question B measures functional limitations in instrumental activities of daily living (present-oriented, community mobility). Question A focuses on work prevention; Question B focuses on difficulty with specific errands. These represent different disability domains that cannot substitute for one another.","Question A asks specifically whether a disability prevents accepting any kind of work during the next six months (a work-limitation and future time frame). Question B asks whether, because of a condition, the person has difficulty doing errands alone (a measure of difficulty with daily/independent activities) with no time reference. The target domains (employment limitation vs. difficulty with errands), severity and implied functional constructs differ, so they are related by topic but ask distinct things.",no,no,next six months,next six months,not specified,not specified,True
CPS_0614,CPS_80,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work disability and functional limitation in employment capacity (future-oriented, work-specific), while Question B identifies a specific sensory disability (hearing loss) without reference to work capacity or functional impact. Question A is a broad work-limitation screen that could apply to any disability, whereas Question B targets only hearing disability. They address different aspects of disability that are not interchangeable.",Question A asks whether any disability prevents accepting any kind of work over a specified future six-month period (a functional/employment limitation). Question B asks only about the presence/severity of hearing impairment (deafness/serious difficulty hearing) with no time frame and does not address work impact. The items therefore cover different specific constructs within the disability topic.,no,no,next six months,next six months,not specified,not specified,True
CPS_0615,CPS_80,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,not_comparable,related_but_distinct,high,high,"Question A assesses functional work capacity and employment barriers over a future time period, while Question B measures a specific sensory disability (blindness or serious vision difficulty). These address fundamentally different aspects of disability: Question A focuses on work limitation prognosis while Question B identifies a particular disability type. A person could have serious vision difficulties but still be capable of work, or conversely, have other disabilities preventing work without vision impairment.","Question A asks whether a disability will prevent accepting any kind of work during the next six months (a work-limiting functional question with a specified future reference). Question B asks about current vision status (blindness or serious difficulty seeing even when wearing glasses) and does not address work limitations or include a time frame, so they measure different specific aspects of disability.",no,no,next six months,next six months,not specified,not specified,False
CPS_0616,CPS_80,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A assesses work disability and functional capacity in employment contexts with a forward-looking six-month frame, whereas Question B measures cognitive/decision-making difficulty as a symptom of an underlying condition without a specified timeframe. Question A focuses on work prevention; Question B focuses on a specific functional limitation (concentration, memory, decision-making), making them distinct disability dimensions.","Question A asks specifically whether a disability will prevent accepting any kind of work in the next six months (a future, work-related limitation). Question B asks about serious difficulty with cognitive functions (concentrating, remembering, making decisions) with no reference period and is a different functional domain. Although both fall under 'disability', they measure different constructs (work participation limitation vs cognitive difficulty).",no,no,next six months,next six months,not specified,not specified,True
CPS_0617,CPS_80,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work capacity and functional limitations in a future context (ability to accept work in the next 6 months), while Question B asks about current difficulty with a specific physical activity (walking/climbing stairs). Though both relate to disability, they measure different constructs: one is work-focused and forward-looking, the other is activity-specific and present-focused. A person could have difficulty walking but still be able to accept work accommodations, or vice versa.",Question A asks whether a disability prevents the respondent from accepting any kind of work during a specified future period (a work-limitation question with a 6-month reference). Question B asks about a specific functional impairment (serious difficulty walking or climbing stairs) with no time frame and does not ask about employment impact. The questions therefore target different constructs (work-limitation vs specific mobility difficulty) and are not interchangeable.,no,no,next six months,next six months,not specified,not specified,True
CPS_0618,CPS_80,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work capacity and employment barriers (functional limitation in a specific context), while Question B measures Activities of Daily Living (ADL) limitations in personal care (functional limitation in self-care). A person could have difficulty dressing/bathing but still be able to work, or vice versa. They capture different dimensions of disability severity and are not interchangeable.",Question A asks whether a disability will prevent accepting any work during the next six months (a work/participation limitation with a specified future reference period). Question B asks about current difficulty with dressing or bathing (an activity-of-daily-living functional limitation) with no time frame. These target different constructs (work limitation vs self-care difficulty) and are not interchangeable.,no,no,next six months,next six months,not specified,not specified,True
CPS_0619,CPS_80,Does (your/his/her) disability prevent (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work capacity and employment-related disability (forward-looking, work-specific), while Question B assesses functional limitations in instrumental activities of daily living (errand execution, shopping, medical visits). Question A uses a prospective 6-month timeframe, whereas Question B has no specified time reference. These capture distinct disability dimensions that are not interchangeable.","Question A asks whether a disability will prevent the respondent from accepting any kind of work during the next six months (an employment-availability/work-limitation construct with a specific future reference period). Question B asks about current difficulty doing errands alone (an independent-living/functional limitation construct) with no explicit time frame. Although both concern disability, they measure different domains and time references, so they are related but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0620,CPS_81,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability (functional limitation preventing employment) with a forward-looking six-month reference period, while Question B asks about a specific sensory disability (hearing difficulty) with no time reference. These measure different constructs: Question A captures employment-related functional impact broadly, whereas Question B identifies one particular disability type. A person could answer 'yes' to Question B but 'no' to Question A if their hearing difficulty doesn't prevent work.","Question A asks a forward-looking, employment-limiting disability (whether a disability prevents accepting any work during the next six months). Question B asks about a specific impairment (deafness/serious hearing difficulty) with no time reference. They address the same broad topic (disability) but different specific constructs (work-preventing disability vs. hearing impairment), so they are not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0621,CPS_81,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (any factor preventing work acceptance over a 6-month period), while Question B asks about a specific sensory disability (blindness or serious vision difficulty). Question B is narrower in scope—it identifies one particular disability type rather than assessing functional work capacity. These measure different constructs: functional limitation for employment versus presence of a specific visual impairment.","Question A asks about any disability that would prevent the respondent from accepting work during the next six months (a broad, work-limiting disability with a future reference period). Question B asks specifically about blindness or serious difficulty seeing even with glasses (a narrower sensory impairment, no time frame). They address different constructs (general work-preventing disability vs specific visual impairment), so they are related by topic but distinct in content and purpose.",no,no,next six months,next six months,not specified,not specified,True
CPS_0622,CPS_81,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work capacity/disability in a specific future timeframe (next 6 months), focusing on employment ability. Question B asks about cognitive functioning difficulties (concentration, memory, decision-making) related to a physical, mental, or emotional condition without a specified timeframe. While both relate to disability, they measure different dimensions: work incapacity versus cognitive difficulty. The reference periods also differ significantly (prospective 6-month employment outlook vs. unspecified current/ongoing condition).","Question A asks about a disability that prevents accepting any kind of work during the next six months (an employment-limiting, future-oriented restriction). Question B asks about current serious difficulty with cognitive functions (concentrating, remembering, or making decisions) with no time frame and does not explicitly link to work or overall disability status. The constructs, severity implications, and time references differ, so they are related by topic but measure distinct aspects.",no,no,next six months,next six months (future),not specified,not specified,True
CPS_0623,CPS_81,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (any kind of work) with a future-oriented timeframe, while Question B asks about a specific functional limitation (walking/climbing stairs). Question A captures employment capacity more broadly, whereas Question B measures a specific mobility impairment that may or may not prevent work. These measure different constructs within the disability domain.","Question A asks whether a disability prevents the respondent from accepting any kind of work during the next six months (a future, work-limiting, and broad disability criterion). Question B asks a specific functional question about serious difficulty walking or climbing stairs (a single mobility domain) with no time frame. The two measure different constructs—work-limiting disability versus a specific mobility limitation—and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0624,CPS_81,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work disability and functional limitations in a forward-looking employment context (next 6 months), while Question B measures difficulty with specific activities of daily living (ADLs: dressing/bathing) without a specified timeframe. Question A is work-focused and future-oriented, whereas Question B is activity-specific and present-focused, making them complementary but distinct measures of disability.","Question A asks about a disability that prevents accepting any kind of work over the next six months (a work-related, forward-looking limitation). Question B asks about current difficulty with dressing or bathing (a specific self-care/functional limitation) with no time frame. These address different domains of disability and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0625,CPS_81,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability, but they measure fundamentally different constructs. Question A assesses work disability with a specific forward-looking timeframe (next six months), focusing on employment capacity. Question B measures functional limitations in activities of daily living (errands, shopping, doctor visits) without a specified timeframe, focusing on independent living capacity. These capture different dimensions of disability and serve different policy purposes (employment vs. independence).","Question A asks specifically whether a disability prevents accepting any kind of work in the next six months (work-limiting, forward-looking). Question B asks about current difficulty doing errands alone due to a condition (a functional limitation in daily activities). They address different domains (employment capacity vs independent daily living) and have different temporal framing, so they are related but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0626,CPS_82,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A assesses functional work capacity (ability to work in the next 6 months), which is a broad, multidimensional concept encompassing physical, mental, and other disabilities. Question B targets a specific sensory disability (hearing difficulty), measuring one narrow disability domain rather than overall work capacity. These are complementary but distinct measures that cannot substitute for one another.","Question A asks whether the respondent has a disability that prevents accepting any kind of work during the next six months (an employment-limiting, time-bound functional limitation). Question B asks only about deafness or serious difficulty hearing with no time reference and is limited to a single impairment domain. The two address different constructs (overall work-preventing disability vs. specific hearing difficulty), so they are related by topic but not equivalent.",no,no,next six months,during the next six months,not specified,not specified,True
CPS_0627,CPS_82,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A assesses functional work disability with a prospective 6-month outlook, while Question B assesses a specific sensory impairment (vision) without time reference. Question A is broader in scope (any disability preventing work) versus Question B's narrow focus on blindness/serious vision difficulty. These measure different constructs within the disability domain and are not interchangeable.","Question A asks about a work-preventing disability over a defined future period (ability to accept any kind of work during the next six months). Question B asks only about a specific impairment (blindness/serious difficulty seeing) with no time reference. The constructs differ in scope (broad functional, work-limiting disability vs a single sensory condition), so they are related by topic but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0628,CPS_82,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A measures work disability—specifically whether a condition prevents accepting any kind of work in the next six months—which is employment-focused and forward-looking. Question B measures cognitive/emotional functioning—difficulty with concentration, memory, or decision-making—which is a functional limitation but not inherently tied to employment capacity or a specific timeframe. While both relate to disability, they assess different dimensions: work capacity versus cognitive functioning. A person could have cognitive difficulties without work disability, or vice versa.","Question A asks whether a disability will prevent accepting any kind of work during the next six months (a future, work‑limiting, severity/eligibility question). Question B asks about serious difficulty with cognition (concentrating, remembering, making decisions) with no timeframe and no direct tie to employment. They address related aspects of disability but differ in domain (work limitation vs cognitive impairment), severity framing, and reference period.",no,no,next six months,next six months,not specified,not specified,True
CPS_0629,CPS_82,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A measures work capacity and disability's functional impact on employment prospects over a specific future timeframe (next 6 months), while Question B measures difficulty with a specific physical activity (walking/climbing stairs) with no specified timeframe. Question A is broader and employment-focused, while Question B is a narrow functional limitation assessment. These capture different disability dimensions despite both relating to the disability topic.","Question A asks about a disability that prevents accepting any kind of work during the next six months (a forward-looking, work-limiting, global disability measure). Question B asks about a specific functional limitation (serious difficulty walking or climbing stairs) with no explicit time frame. While walking difficulty could contribute to being unable to work, B does not capture the broad, time-bound work incapacity asked in A, so they are related but ask different things.",no,no,next six months,next six months,not specified,not specified,True
CPS_0630,CPS_82,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A asks about work disability—whether a disability prevents accepting ANY work in the next six months, measuring functional capacity for employment. Question B asks about a specific functional limitation (dressing/bathing), measuring activities of daily living (ADL) difficulty. A person could have ADL difficulties without work disability, or conversely, have work-limiting conditions that don't affect self-care abilities.","Question A asks whether a disability prevents accepting any kind of work during the next six months (a forward-looking, work-limitation item). Question B asks about current difficulty with dressing or bathing (a self-care/ADL functional limitation). They address different domains and purposes (employment limitation vs personal-care difficulty), so they are not equivalent despite both using yes/no formats.",no,no,next six months,next six months,not specified,not specified,True
CPS_0631,CPS_82,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A assesses work disability with a forward-looking time frame (ability to work in next 6 months), whereas Question B measures functional limitation in instrumental activities of daily living (errands, shopping) with no specified timeframe. Question A is employment-focused while Question B is activity-focused, making them complementary rather than equivalent measures of disability.","Question A asks about a disability that prevents accepting any kind of work specifically over the next six months (employment limitation, forward-looking). Question B asks about difficulty doing errands alone (functional/independence limitation) with no time frame. The two measure different specific domains of disability (work capacity vs ability to perform errands), so they are related by topic but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0632,CPS_83,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about a work disability broadly defined (any disability preventing work acceptance), while Question B asks about a specific sensory disability (hearing difficulty). Question A measures functional work capacity with a future-oriented timeframe, whereas Question B measures a specific impairment type without temporal reference. These are related disability concepts but operationalize disability differently and measure distinct constructs.","Question A asks about any disability that prevents accepting any kind of work during the next six months (a functional limitation tied to future work capacity). Question B asks only whether the person is deaf or has serious difficulty hearing (a specific impairment), with no time reference and no work-related framing. The scope and construct differ (work-preventing disability vs presence of hearing impairment), so they are related by topic but ask distinct things.",no,no,next six months,next six months,not specified,not specified,True
CPS_0633,CPS_83,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (any kind of work) with a specific 6-month forward-looking timeframe, while Question B asks about a specific sensory disability (blindness/serious vision difficulty). These measure different dimensions of disability—Question A is functional/employment-focused while Question B is condition-specific. They could both be true or false independently for the same person.","Question A asks about any disability that would prevent accepting work during the next six months (a future, work‑limiting functional impact). Question B asks specifically about current blindness or serious difficulty seeing even with glasses (a vision impairment, no timeframe, and not tied to work ability). These differ in scope (general work‑limiting disability vs a specific condition), content, and implied timeframe, so they are not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0634,CPS_83,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A focuses on work capacity and employment-related disability over a specific 6-month forward-looking period, while Question B asks about cognitive/functional difficulties (concentration, memory, decision-making) from a physical, mental, or emotional condition without a specified timeframe. These represent different dimensions of disability: one is employment-focused and prospective, the other is functional-capacity-focused and appears to assess current state. A person could answer yes to one but no to the other (e.g., having memory problems that don't prevent work, or work-preventing disability that isn't cognitive in nature).","Question A asks about a disability that prevents accepting any kind of work during the next six months (a work-ability / future time-frame construct), while Question B asks specifically about serious difficulty concentrating, remembering, or making decisions (a cognitive functional limitation) with no time frame. The two address related disability concepts but measure different domains and intent (work-preventing disability vs cognitive impairment), so they are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0635,CPS_83,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (ability to accept any kind of work), while Question B asks about a specific functional limitation (walking or climbing stairs). Question A is work-capacity focused with a forward-looking reference period, whereas Question B measures a specific physical functional domain regardless of work implications. These target different aspects of disability.","Question A asks a forward-looking, work-preventing disability (whether a disability will prevent accepting any kind of work during the next six months). Question B asks about a specific current functional limitation (serious difficulty walking or climbing stairs) with no time frame. While walking difficulty could contribute to inability to work, the scope (work-prevention vs a single functional domain) and temporality differ, so they are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0636,CPS_83,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability, but they measure fundamentally different constructs. Question A assesses work disability and functional capacity in an employment context over a prospective six-month period, while Question B measures specific activity limitations (self-care) without temporal reference. Question A is broader and forward-looking (ability to work), whereas Question B is narrow and present-focused (specific ADL difficulty). These capture different dimensions of disability and cannot substitute for one another.","Question A asks about a disability that prevents accepting any kind of work during the next six months (a future, employment-related limitation), while Question B asks about current difficulty with dressing or bathing (a specific self-care functional limitation). They address different domains (work capacity vs ADL/instrumental functioning) and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0637,CPS_83,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work capacity due to disability over a specific future timeframe (next 6 months), focusing on employment ability. Question B asks about current functional difficulty with instrumental activities of daily living (errands, shopping, doctor visits) due to a condition, without a specified timeframe. While both concern disability, they measure different constructs: work disability versus functional/mobility disability in non-work contexts.",Question A asks specifically whether a disability prevents the respondent from accepting any kind of work during the next six months (a functional limitation focused on work capacity and a defined future reference period). Question B asks about difficulty performing errands alone due to a condition (a measure of independent living difficulty with no time frame). The two questions address different domains of disability (work-limiting vs. difficulties with daily errands) and are not interchangeable.,no,no,next six months,next six months,not specified,not specified,True
