classification,confidence,reference_period_a,reference_period_b,reasoning,consolidation_potential,pair_id,model
near_duplicate,high,normally (habitual/typical),usually per week (habitual/typical),"Both questions ask about typical/usual hours worked per week in a habitual sense rather than a specific reference period. The core concept is identical: regular weekly work hours. Question A explicitly includes paid leave/sick time in the hours calculation, while Question B does not specify this detail, creating a minor but potentially meaningful methodological difference in what constitutes 'hours worked.'",partial,FOODAPS_0320,claude-haiku-4-5-20251001
near_duplicate,high,normal/usual (not specified as to time frame),usually per week,"Both questions ask about typical/usual hours worked for pay, with nearly identical core meaning and response format (numeric hours). The primary difference is that Question B explicitly specifies 'per week' while Question A does not state a time unit, though the FoodAPS context likely implies weekly hours as well. Question A includes the detail about paid sick/leave time being counted, which is a minor specification difference but doesn't fundamentally change the concept being measured.",partial,FOODAPS_0319,claude-haiku-4-5-20251001
near_duplicate,high,normally (typical/usual work hours),usually per week (typical/usual work hours),"Both questions ask about typical/usual hours worked per week for pay, with nearly identical intent and response format (numeric hours). The only substantive difference is that Question A explicitly includes 'paid sick time and paid leave time' in its definition, while Question B does not specify whether to include paid time off. This inclusion difference is minor and unlikely to significantly alter responses for most respondents, making these functionally equivalent measures of usual weekly work hours.",partial,FOODAPS_0321,claude-haiku-4-5-20251001
near_duplicate,high,not specified (implies usual/normal pattern),"per week, usual","Both questions ask about typical/usual hours worked for pay on a recurring basis, with nearly identical intent and comparable response formats. The primary difference is that Question A includes explicit mention of paid sick/leave time in the calculation, while Question B simply asks about hours 'usually work at this rate.' Question B explicitly specifies 'per week' while Question A leaves the time unit implicit, though context suggests weekly hours as well.",partial,FOODAPS_0322,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (habitual/normal),past 12 months,"Question A asks about typical weekly hours normally worked (a habitual measure), while Question B asks about work consistency over 12 months (whether someone worked every week). These measure different dimensions of employment: A targets intensity of work effort per week, B targets continuity of employment across the year. They address different aspects of work patterns and cannot substitute for each other.",no,FOODAPS_0323,claude-haiku-4-5-20251001
related_but_distinct,high,"not specified (implies usual/normal, likely current job)",past 12 months (52 weeks),"Both questions address work effort but measure fundamentally different constructs: Question A asks about usual weekly hours (intensity of work when working), while Question B asks about weeks worked in a year (frequency/continuity of employment). Question A provides no time frame reference (normal/usual), whereas Question B specifies a 12-month lookback period. These capture complementary but distinct labor supply dimensions that cannot be directly derived from one another.",no,FOODAPS_0324,claude-haiku-4-5-20251001
reference_period_mismatch,high,not specified (habitual/usual work hours),past 12 months (weeks worked during that period),"Both questions ask about usual hours worked per week, but Question A asks about normal/habitual hours without a specified time frame, while Question B explicitly anchors to the past 12 months and conditions the response on weeks actually worked. Question A captures a general typical pattern, whereas Question B captures actual recent work experience with a defined reference period, making them measure slightly different constructs despite similar wording.",partial,FOODAPS_0325,claude-haiku-4-5-20251001
near_duplicate,high,normal/usual (not specified as past week or year),usually per week,"Both questions ask about typical/usual hours worked for pay in a weekly context. Question A explicitly includes paid time off in the hours worked, while Question B does not specify this inclusion. The core concept is identical (usual weekly work hours), but Question A's explicit mention of paid leave time represents a minor definitional difference that could produce slightly different responses.",partial,FOODAPS_0326,claude-haiku-4-5-20251001
near_duplicate,high,normally (habitual/usual pattern),usually per week (habitual/usual pattern),"Both questions ask about typical weekly work hours in a habitual sense rather than a specific recent period. The core concept is identical: usual hours worked per week for pay. Question A includes the clarification that paid sick and leave time should be included, while Question B simply asks about usual hours 'at this rate'—a minor definitional difference that doesn't substantially change the measurement intent.",partial,FOODAPS_0327,claude-haiku-4-5-20251001
near_duplicate,high,normally (habitual/typical pattern),usually per week (habitual/typical pattern),"Both questions ask about typical or usual hours worked per week in a habitual sense rather than a specific reference period. Question A explicitly includes paid leave and sick time in the hours count, while Question B does not specify this inclusion, representing a minor but potentially meaningful difference in scope. The core concept—usual weekly work hours—is essentially identical despite this definitional variation.",partial,FOODAPS_0328,claude-haiku-4-5-20251001
near_duplicate,high,normal/usual (not specified as current week or past period),usually work at this rate (not specified as current week or past period),"Both questions ask about typical or usual hours worked per week in paid employment, using nearly identical conceptual frameworks. The minor wording differences (""normally work"" vs ""usually work"") do not meaningfully change the intent or response interpretation. Both reference typical/habitual work patterns rather than a specific past period, making them substantively equivalent despite slightly different phrasing.",partial,FOODAPS_0330,claude-haiku-4-5-20251001
near_duplicate,high,normally (ongoing/typical pattern),usually (ongoing/typical pattern),"Both questions ask about typical/usual weekly hours of work with nearly identical reference periods and response formats. Question A explicitly includes paid leave/sick time in the calculation, while Question B does not specify this inclusion, creating a minor definitional difference in what counts as 'hours worked.' Despite this distinction, they measure the same core concept—regular weekly work hours—using comparable temporal language ('normally' vs. 'usually').",partial,FOODAPS_0329,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (habitual/normal),past 12 months,"Question A asks about usual/habitual hours per week worked, while Question B asks about work consistency over the past 12 months (whether work occurred every week). These address different dimensions of employment: Question A captures intensity/hours, while Question B captures frequency/continuity. Question B also explicitly includes paid leave as work time, whereas Question A mentions paid leave as part of hours worked but doesn't clarify the counting convention.",no,FOODAPS_0331,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies usual/typical),past 12 months (52 weeks),"While both questions address employment work time, they measure fundamentally different metrics: Question A asks for usual weekly hours worked, while Question B asks for total weeks worked in a year. These produce different units (hours/week vs. weeks/year) and cannot be directly converted without additional information. Question A captures intensity of work per week; Question B captures frequency/consistency of employment across the year. The reference periods also differ—one is typical/habitual, the other is a specific 12-month retrospective.",no,FOODAPS_0332,claude-haiku-4-5-20251001
reference_period_mismatch,high,not specified (implies current/usual practice),past 12 months (weeks worked during that period),"Both questions ask about usual hours worked per week, which is the core concept in common. However, Question A asks about 'normally' work hours without a specific time frame, while Question B explicitly anchors to actual weeks worked during the past 12 months, making it retrospective and potentially capturing variation in work patterns. This difference in reference period could yield different responses if work hours fluctuate seasonally or due to employment changes.",partial,FOODAPS_0333,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (ongoing),"Question A asks about shift type/pattern (categorical: morning, evening, night, rotating, etc.), while Question B asks about hours per week (quantitative). These measure different dimensions of work schedules—shift structure versus weekly hours—and neither question could substitute for the other. Someone working a night shift might work 20 or 40 hours per week, making these distinct pieces of information.",no,FOODAPS_0334,claude-haiku-4-5-20251001
not_comparable,high,not specified,not specified,"Question A asks about shift patterns (work schedule type: day, night, rotating, etc.), while Question B asks about hours worked per week (quantity/duration). These are fundamentally different dimensions of employment—one concerns scheduling patterns and the other concerns workload volume. They address distinct aspects of work arrangements and cannot substitute for one another.",no,FOODAPS_0335,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"Question A asks about shift patterns (morning/evening/night/rotating), which is a categorical descriptor of work schedule type. Question B asks about weekly hours worked, which is a quantitative measure of work intensity. While both relate to employment patterns, they capture fundamentally different dimensions of work—one is schedule structure and the other is work volume. Neither question could substitute for the other.",no,FOODAPS_0336,claude-haiku-4-5-20251001
not_comparable,high,not specified,not specified,"Question A asks about shift patterns worked (day/evening/night/rotating shifts), which is a categorical classification of work schedule type. Question B asks for a numerical estimate of usual weekly hours worked. These measure fundamentally different employment dimensions—work schedule structure versus work intensity—and cannot substitute for one another. A person could work any number of hours across any shift pattern.",no,FOODAPS_0338,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (not specified),"Question A asks about shift patterns (morning, evening, night, etc.) - a categorical classification of work schedule type. Question B asks about hours per week worked - a quantitative measure of work volume. While both relate to employment patterns, they capture fundamentally different dimensions: one identifies shift type and the other measures weekly hours. A person working full-time evening shift would answer both questions, but the responses address distinct employment characteristics.",no,FOODAPS_0337,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months (52 weeks),"Question A asks about shift patterns (work schedule type), while Question B asks about total weeks worked in a year (volume of work). These measure different employment dimensions—one captures scheduling structure/arrangement, the other captures work intensity/consistency. They address different aspects of employment that cannot substitute for one another.",no,FOODAPS_0340,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about work shift patterns (temporal distribution within working days), while Question B asks about work continuity across the year (weeks worked vs. weeks not worked). These measure fundamentally different employment dimensions—one captures schedule type, the other captures employment consistency. They cannot substitute for each other despite both relating to work patterns.",no,FOODAPS_0339,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical,"Question A asks about shift patterns (timing of work: day, evening, night, etc.) across all jobs, while Question B asks about weekly hours worked. These are fundamentally different dimensions of work—one concerns when someone works, the other concerns how much. While both relate to employment schedules, they capture distinct information that cannot be derived from one another.",no,FOODAPS_0342,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about work shift patterns (timing/schedule of work), while Question B asks about hours worked per week during weeks worked. These measure fundamentally different employment dimensions—one captures work schedule type (day, evening, night, rotating shifts) and the other captures intensity of work effort (weekly hours). They cannot substitute for each other despite both relating to employment.",no,FOODAPS_0341,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical pattern (not specified),"Question A asks about shift patterns (timing of work: day/night/rotating/etc.) across all jobs, while Question B asks about hours worked per week at a current job. These address different dimensions of work schedules—one captures temporal pattern/timing and the other captures volume/duration. They measure distinct work characteristics and cannot be used interchangeably.",no,FOODAPS_0344,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (not specified),"Question A asks about shift patterns (timing of work: day/night/rotating shifts) across all jobs, while Question B asks about hours per week worked at a current job rate. These measure different dimensions of work schedules—the temporal pattern versus the quantity of hours. Question A provides categorical shift information; Question B provides numeric hours data. They address distinct aspects of employment and cannot substitute for one another.",no,FOODAPS_0345,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical pattern (not specified),"Question A asks about shift patterns (categorical work schedule: day, night, rotating, etc.) while Question B asks about hours worked per week (continuous quantitative measure). Though both relate to work schedules, they measure fundamentally different dimensions—one captures the type of schedule structure and the other captures quantity of hours. These provide complementary but non-interchangeable information about employment patterns.",no,FOODAPS_0343,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (ongoing rate),"Question A asks about work shift patterns (timing of work within a day: day shift, night shift, etc.), while Question B asks about hours per week worked. These measure different dimensions of employment—one captures the temporal pattern/schedule type, the other captures quantity of hours. Question A could not be dropped even if person-linked, as it provides distinct information about work schedule structure that hours per week does not capture.",no,FOODAPS_0346,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about work shift patterns (timing of work within a day), while Question B asks about work consistency/continuity (whether someone worked every week). These measure fundamentally different employment dimensions. Question A provides no time reference and focuses on the type of schedule worked, whereas Question B explicitly covers a 12-month period and measures employment regularity.",no,FOODAPS_0347,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Question A asks about work shift patterns (timing of work within a day: day, evening, night, rotating shifts), while Question B asks about total weeks worked in a year. These address different dimensions of employment—work schedule type versus work volume/continuity—and are not measuring the same concept despite both relating to work time.",no,FOODAPS_0348,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Question A asks about work shift patterns (timing/schedule of work across jobs), while Question B asks about hours worked per week during weeks worked. These are fundamentally different dimensions of employment: one concerns when someone works (shift type), the other concerns how much they work (hours per week). Question A lacks a specified reference period and focuses on current shift patterns, whereas Question B explicitly references the past 12 months. These cannot be consolidated as they measure distinct employment characteristics.",no,FOODAPS_0349,claude-haiku-4-5-20251001
near_duplicate,high,normally (usual/average basis),usually (usual/typical basis),"Both questions ask about typical weekly work hours on an ongoing basis rather than for a specific recent period. The core concept is identical (usual hours worked per week). Question A explicitly includes paid leave/sick time in the calculation, while Question B does not specify this inclusion, representing a minor but potentially meaningful operational difference in scope rather than a fundamental difference in what is being measured.",partial,FOODAPS_0351,claude-haiku-4-5-20251001
near_duplicate,high,"on average, normally (ongoing/typical pattern)",usually (ongoing/typical pattern),"Both questions ask about typical weekly work hours at the current job/rate, using similar temporal language ('on average/normally' vs 'usually') that reference habitual patterns rather than specific time periods. The main difference is that Question A explicitly includes paid leave and sick time in its definition, while Question B does not specify this inclusion, which could produce slightly different responses if the respondent interprets 'hours worked' differently.",partial,FOODAPS_0350,claude-haiku-4-5-20251001
near_duplicate,high,"normally (typical week, average)",usually (typical week),"Both questions ask about typical/usual weekly hours of work in a comparable manner. Question A explicitly includes paid leave/sick time in the calculation, while Question B does not specify this inclusion, representing a minor but potentially meaningful difference in scope. The reference periods are functionally equivalent (both asking about normal/usual patterns rather than a specific past period), and both expect numeric hour responses.",partial,FOODAPS_0352,claude-haiku-4-5-20251001
near_duplicate,high,"on average, normally (usual/typical pattern)",usually (typical/habitual pattern),"Both questions ask about typical weekly hours worked in a paid capacity using similar temporal language ('normally' vs 'usually'). The main difference is that Question A explicitly includes paid leave and sick time in its scope, while Question B does not specify this detail. Both reference an ongoing or typical pattern rather than a specific recent period, making them highly comparable measures of usual work hours.",partial,FOODAPS_0353,claude-haiku-4-5-20251001
related_but_distinct,high,current/normal (ongoing average),past 12 months,"Question A asks about normal weekly hours worked (a rate/intensity measure), while Question B asks about work continuity over 52 weeks (a frequency measure). Although both relate to employment patterns, they capture fundamentally different dimensions: A measures hours-per-week intensity, while B measures whether work occurred every week. These are complementary but distinct metrics that cannot substitute for one another.",no,FOODAPS_0355,claude-haiku-4-5-20251001
near_duplicate,high,"normally (on average, implied usual/typical pattern)",usually (typical/usual pattern),"Both questions ask for typical/usual hours worked per week in paid employment, with nearly identical reference periods (both asking about normal/usual work patterns rather than a specific past week). The main difference is that Question A explicitly includes 'paid sick time and paid leave time' while Question B does not mention this distinction, which could lead to slightly different responses if respondents interpret paid leave differently. Both use open-ended numeric response formats.",partial,FOODAPS_0354,claude-haiku-4-5-20251001
reference_period_mismatch,high,typical/average week (ongoing),past 12 months (52 weeks),"Both questions address work effort but measure fundamentally different time frames: Question A asks about typical weekly hours worked on average, while Question B asks about total weeks worked during the past year. Question A provides average hours per week, while Question B provides count of weeks worked—these are distinct metrics that cannot be derived from each other without additional information. A person could work many weeks at few hours each, or few weeks at many hours, producing different responses.",no,FOODAPS_0356,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical,"Question A asks about shift patterns (when work occurs: day/night/rotating shifts), while Question B asks about hours per week (quantity of work). These are fundamentally different dimensions of employment—one concerns timing/scheduling and the other concerns volume. While both relate to work patterns, they address distinct aspects and cannot substitute for one another.",no,FOODAPS_0358,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (ongoing),"Question A asks about shift patterns (timing of work: day/night/rotating shifts), while Question B asks about hours per week (quantity of work). These address different dimensions of employment schedules—one focuses on when someone works, the other on how much. Though both relate to work schedules, they capture distinct information that cannot substitute for each other.",no,FOODAPS_0359,claude-haiku-4-5-20251001
near_duplicate,high,"normally (typical/average, no specific period stated)","past 12 months, in weeks worked","Both questions measure usual hours worked per week, which is the core concept for employment intensity. The primary difference is the reference period: Question A asks about normal/typical hours (habitual measure), while Question B anchors to actual weeks worked in the past 12 months (retrospective measure). Question B's approach of referencing only weeks actually worked is slightly more precise, but both ultimately capture the same variable—usual weekly hours—despite different temporal framings.",partial,FOODAPS_0357,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/ongoing,"Question A asks about shift patterns (categorical: which shifts are worked), while Question B asks about hours per week in continuous numeric form. These address different dimensions of work scheduling—one captures shift type/pattern and the other captures weekly hours volume. They could be complementary but are fundamentally measuring different aspects of employment.",no,FOODAPS_0362,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (not specified),"Question A asks about shift patterns (timing of work: day/night/rotating shifts), while Question B asks about hours worked per week (quantity of work). These address different dimensions of work schedules—one captures when someone works and the other captures how much. Although both relate to work hours, they measure fundamentally different concepts and cannot substitute for one another.",no,FOODAPS_0360,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (current rate),"Question A asks about shift patterns (categorical response: morning/evening/night/rotating shifts), while Question B asks about weekly hours worked (numeric response). Although both relate to employment scheduling, they measure fundamentally different constructs—shift type versus hours volume. Question A cannot be derived from or substituted by Question B's response.",no,FOODAPS_0361,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about work shift patterns (timing within a day/week), while Question B asks about work continuity across the year (whether someone worked every week). These measure fundamentally different employment characteristics—one concerns schedule type and the other concerns employment regularity. The questions address different aspects of work patterns and would not substitute for one another.",no,FOODAPS_0363,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about work shift patterns (morning/afternoon/night shifts), which is a qualitative classification of when someone works. Question B asks about quantitative hours per week during weeks worked, which measures time intensity. These are fundamentally different concepts—one describes shift type and the other describes hours of work—despite both relating to employment.",no,FOODAPS_0365,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months (52 weeks),"Question A asks about work shift patterns (timing/schedule of work), while Question B asks about total weeks worked in a year (duration/frequency of work). These measure different employment dimensions—one captures shift type/schedule and the other captures annual work volume. Although both relate to employment, they answer fundamentally different questions about work patterns.",no,FOODAPS_0364,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (not specified),"Question A asks about work shift patterns across all jobs (timing/scheduling of work), while Question B asks about hours worked per week (volume of work). These address different employment dimensions—one concerns when work occurs (shift structure), the other concerns how much work occurs (weekly hours). Though both relate to work scheduling, they capture distinct information.",no,FOODAPS_0366,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (not specified),"Question A asks about work shift patterns (timing of work across jobs), while Question B asks about hours worked per week (quantity of work). These are fundamentally different employment characteristics—one addresses when someone works, the other addresses how much they work. While both relate to employment schedule, they cannot substitute for one another and provide distinct information.",no,FOODAPS_0367,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (ongoing),"Question A asks about work shift patterns (temporal scheduling across jobs), while Question B asks about weekly hours worked. These address different dimensions of employment: Question A captures when someone works (shift type/timing), while Question B captures how much they work (hours). A person could work multiple shifts and have varying weekly hours, or work consistent shifts with consistent hours—these are distinct employment characteristics.",no,FOODAPS_0369,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,usual/typical (ongoing),"Question A asks about work shift patterns (temporal distribution of hours across the day), while Question B asks about total weekly hours worked. These address different dimensions of work scheduling—one focuses on shift type/timing and the other on quantity of hours. Question A does not provide information about total hours per week, and Question B does not address shift patterns, making them complementary rather than equivalent measures.",no,FOODAPS_0370,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"Question A asks about shift patterns (temporal distribution of work across day/night periods), while Question B asks about hours per week (quantity of work). These address different dimensions of employment: one focuses on when work occurs (scheduling), the other on how much work occurs (volume). Although both relate to work time, they measure distinct employment characteristics that are not interchangeable.",no,FOODAPS_0368,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months (52 weeks),"Question A asks about work shift patterns (day/night/rotating shifts) across jobs, which is a qualitative characteristic of employment. Question B asks about consistency of work weeks over a 12-month period (whether someone worked every week), which measures employment continuity. These are fundamentally different dimensions of work—one concerns scheduling patterns while the other concerns employment regularity—and cannot substitute for one another despite both relating to work schedules.",no,FOODAPS_0371,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months (52 weeks),"Question A asks about shift patterns (day/night/rotating shifts) across all jobs, which is qualitative information about work schedule type. Question B asks about total weeks worked in a year, which is quantitative information about work duration. These address different employment dimensions—one concerns shift structure while the other concerns annual work volume—and cannot substitute for one another despite both relating to work patterns.",no,FOODAPS_0372,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Question A asks about work shifts across jobs (timing/scheduling of work), while Question B asks about hours per week worked during weeks employed (volume/duration of work). These are related employment concepts but measure fundamentally different dimensions—shift patterns vs. weekly hours. Question A provides no time reference, making direct comparison problematic.",no,FOODAPS_0373,claude-haiku-4-5-20251001
near_duplicate,high,not specified,not specified,"Both questions ask about the highest level of educational attainment completed by a respondent with identical reference periods (lifetime/cumulative achievement, not time-bound). The core concept and response format are equivalent; minor wording differences ('school NAME completed or degree NAME received' vs. 'degree or level of school this person has COMPLETED') are stylistic variations that do not substantively change meaning or expected responses.",yes,FOODAPS_0375,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the highest level of education completed by an individual with virtually identical wording and intent. Question A uses 'completed or the highest degree you received' while Question B uses 'completed' with emphasis, but these formulations are functionally equivalent and would yield the same response categories (typically ranging from less than 9th grade through doctorate degree). Neither question specifies a time reference, as educational attainment is a static characteristic typically measured at a point in time.",yes,FOODAPS_0374,claude-haiku-4-5-20251001
reference_period_mismatch,high,last week,not specified,"Both questions assess school enrollment status, but FoodAPS asks about enrollment specifically in the past week, while ACS appears to ask about current/general enrollment status without a specified time frame. Additionally, FoodAPS asks about full-time or part-time distinction, while ACS only asks about enrollment in specific institution types (high school, college, university) without distinguishing enrollment intensity. The ACS question is also narrower, excluding other educational institutions.",partial,FOODAPS_0376,claude-haiku-4-5-20251001
related_but_distinct,high,last week,not specified,"Question A asks whether someone is currently enrolled in school and at what intensity (full-time vs part-time), while Question B only asks about the type of school institution conditional on enrollment. Question B appears to be a follow-up question that assumes enrollment and clarifies which educational level, whereas Question A is the initial screening question that determines enrollment status itself. These capture different dimensions of school enrollment.",no,FOODAPS_0377,claude-haiku-4-5-20251001
reference_period_mismatch,high,last week,last 3 months,"Both questions measure school enrollment status, but they use different reference periods: FoodAPS asks about enrollment status in the past week (a point-in-time measure), while ACS asks about any attendance during the last 3 months (a broader behavioral measure). The ACS question also allows for part-time or sporadic attendance, whereas FoodAPS specifically distinguishes between full-time and part-time enrollment status. These differences could produce different responses for individuals with recent enrollment changes or inconsistent attendance patterns.",partial,FOODAPS_0379,claude-haiku-4-5-20251001
related_but_distinct,high,last week,not specified,"Question A asks about enrollment status (whether someone is enrolled and if full-time or part-time), while Question B asks about the specific grade or level being attended. Question A is a yes/no/status question that precedes grade-level information, whereas Question B only applies to enrolled students and captures academic placement. These measure related but distinct concepts—one determines enrollment eligibility, the other captures educational level among those enrolled.",partial,FOODAPS_0380,claude-haiku-4-5-20251001
reference_period_mismatch,high,last week,not specified,"Both questions ask about the same core concept—current school enrollment status with the same response categories (full-time, part-time, or not enrolled). However, Question A explicitly specifies 'last week' as the reference period, while Question B contains no time reference and appears to ask about present/current enrollment. This temporal difference could yield different responses if enrollment status changed between the reference periods.",partial,FOODAPS_0378,claude-haiku-4-5-20251001
reference_period_mismatch,high,last week,not specified,"Both questions measure school enrollment status, but Question A uses a specific recent time frame ('last week') while Question B uses an unspecified present-tense frame ('Are you enrolled'). Additionally, Question A includes both full-time and part-time enrollment options with explicit response alternatives, while Question B specifies only certain school types (high school, college, university) without explicitly addressing part-time status or other educational institutions. The undefined reference period in Question B creates ambiguity about whether it captures current enrollment, habitual enrollment, or enrollment at any point in time.",partial,FOODAPS_0381,claude-haiku-4-5-20251001
related_but_distinct,high,last week,not specified,"Question A asks whether someone is currently enrolled in school and at what intensity level (full-time vs part-time), while Question B assumes school enrollment and asks only about the type of school institution. Question B appears to be a follow-up that only applies to enrolled students, making it fundamentally different in scope—one determines enrollment status, the other classifies the type of institution among those already identified as students.",no,FOODAPS_0382,claude-haiku-4-5-20251001
reference_period_mismatch,high,last week,last 3 months,"Both questions assess school enrollment status, but they differ significantly in their reference periods: Question A asks about enrollment during a specific one-week period, while Question B asks about school attendance during a three-month window. Additionally, Question A asks about current enrollment status (full-time/part-time distinction), whereas Question B asks about attendance, which is a behavioral measure rather than enrollment status. These differences could yield different response patterns, particularly for students with irregular attendance or those who recently enrolled/withdrew.",partial,FOODAPS_0384,claude-haiku-4-5-20251001
related_but_distinct,high,last week,not specified,"Question A asks whether someone is enrolled in school and at what level (full-time/part-time status), while Question B asks what specific grade or level the person is attending. Question A measures enrollment status and intensity, while Question B assumes enrollment and captures only the educational level. These are complementary but distinct constructs—one determines if someone is in school, the other determines where in the educational hierarchy.",partial,FOODAPS_0385,claude-haiku-4-5-20251001
related_but_distinct,high,this week and next week,not specified,"While both questions address school enrollment, they differ in three important ways: (1) Question A asks about current attendance across a 2-week window with detailed school type options including middle school and homeschool, while Question B asks about enrollment status limited only to high school, college, or university; (2) Question A captures a shorter, more immediate timeframe versus Question B's unspecified reference period; (3) Question A's response options are mutually exclusive categories, while Question B uses a yes/no format that could theoretically capture multiple enrollment statuses simultaneously. Question A provides more granular school type information, while Question B focuses only on secondary/tertiary institutions.",partial,FOODAPS_0386,claude-haiku-4-5-20251001
response_format_mismatch,high,this week and next week,not specified,"Both questions address school enrollment, but Question A uses a multi-category format distinguishing between middle/junior high, high school, homeschool, other schools, and non-attendance, while Question B is a conditional follow-up asking only about type (high school, college, or university) assuming the respondent is already enrolled. Question A captures current enrollment status across all school types; Question B only identifies enrollment type among those already confirmed as students.",partial,FOODAPS_0387,claude-haiku-4-5-20251001
reference_period_mismatch,high,last week,not specified,"Both questions ask the identical core concept of current school enrollment status with the same response format (full-time/part-time/not enrolled). However, Question A explicitly specifies a one-week reference period (""last week""), while Question B has no specified time frame and appears to ask about current or ongoing enrollment status. This temporal difference could produce different responses, particularly for students with interrupted or variable enrollment patterns.",partial,FOODAPS_0383,claude-haiku-4-5-20251001
reference_period_mismatch,high,this week and next week,last 3 months,"Both questions ask about current school enrollment status, but they differ significantly in their time frames. Question A asks about a 2-week prospective period (this week and next week), while Question B asks about a 3-month retrospective period (last 3 months). Additionally, Question A provides specific school type categories while Question B uses a simple yes/no format, creating both a reference period mismatch and a response format mismatch.",partial,FOODAPS_0389,claude-haiku-4-5-20251001
related_but_distinct,high,this week and next week,not specified,"Both questions address school enrollment but differ meaningfully in scope and specificity. Question A asks about current class attendance across specific school types with a 2-week reference period, while Question B asks about enrollment status (full-time or part-time) without a specified timeframe. Question A captures behavioral attendance data for a narrow window, whereas Question B captures enrollment status which is typically more stable. Additionally, Question A provides categorical detail about school type while Question B only distinguishes enrollment intensity.",partial,FOODAPS_0388,claude-haiku-4-5-20251001
response_format_mismatch,high,this week and next week,not specified,"Both questions address school enrollment but differ fundamentally in their response structures. Question A asks about current attendance (yes/no) across specific school types with a 2-week reference period, while Question B asks for the specific grade or level being attended without a defined time frame. Question A focuses on binary enrollment status categorized by institution type, whereas Question B assumes enrollment and seeks granular detail about educational level.",partial,FOODAPS_0390,claude-haiku-4-5-20251001
not_comparable,high,this week and next week,not specified (current enrollment status),"Question A asks about reasons for school non-attendance (a behavioral/circumstantial question), while Question B asks about enrollment status (a yes/no enrollment question). These measure fundamentally different constructs: one addresses barriers to attending school among enrolled students, the other addresses whether someone is enrolled at all. Question A presupposes school enrollment, while Question B is the prerequisite question.",no,FOODAPS_0391,claude-haiku-4-5-20251001
not_comparable,high,this week and next week,not specified,"Question A asks about reasons for school non-attendance (a behavioral/situational question focused on absence), while Question B asks about the type/level of school attended (a categorical classification question). These are fundamentally different concepts: one measures absence barriers, the other measures educational institution type. They address different aspects of school enrollment.",no,FOODAPS_0392,claude-haiku-4-5-20251001
not_comparable,high,this week and next week,not specified (current enrollment status),"Question A asks for reasons why someone will NOT attend school (a conditional question about non-attendance), while Question B asks whether someone IS enrolled and at what intensity. These are fundamentally different concepts: A targets barriers/reasons for absence among those who might otherwise attend, while B assesses current enrollment status. Question A also presupposes non-attendance, whereas Question B is a direct enrollment measure.",no,FOODAPS_0393,claude-haiku-4-5-20251001
not_comparable,high,this week and next week,last 3 months,"These questions measure fundamentally different constructs despite both relating to school. Question A asks about reasons for non-attendance (a conditional question assuming the respondent will not attend), while Question B asks whether attendance occurred at all during a period. Question A is about explaining absences, while Question B is about enrollment/attendance status—they are asking different specific things about school involvement.",no,FOODAPS_0394,claude-haiku-4-5-20251001
