pair_id,survey_q_id,survey_text,acs_q_id,acs_text,subtopic
FOODAPS_0323,FOODAPS_197,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0324,FOODAPS_197,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0325,FOODAPS_197,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0326,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_6,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0327,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_7,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0328,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_10,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0329,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_11,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0330,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_12,What is your best estimate of the number of hours per week you usually work at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0331,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0332,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0333,FOODAPS_198,"How many hours do you normally work for pay, including paid sick time and paid leave time?",ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0334,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_6,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0335,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_7,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0336,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_10,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0337,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_11,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0338,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_12,What is your best estimate of the number of hours per week you usually work at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0339,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0340,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0341,FOODAPS_199,What shift or shifts do you work? Select all that apply,ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0342,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_6,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0343,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_7,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0344,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_10,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0345,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_11,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0346,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_12,What is your best estimate of the number of hours per week you usually work at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0347,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0348,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0349,FOODAPS_200,What shift or shifts do you work across all  jobs? Select all that apply.,ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0350,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_6,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0351,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_7,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0352,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_10,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0353,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_11,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0354,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_12,What is your best estimate of the number of hours per week you usually work at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0355,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0356,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0357,FOODAPS_278,"On average about how many hours does NAME normally work (and get paid) per week, including paid sick time and paid leave time?",ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0358,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_6,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0359,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_7,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0360,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_10,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0361,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_11,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0362,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_12,What is your best estimate of the number of hours per week you usually work at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0363,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0364,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0365,FOODAPS_279,What shift or shifts does NAME work? Please check all that apply.,ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0366,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_6,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0367,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_7,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0368,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_10,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0369,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_11,How many hours do you usually work per week at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0370,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_12,What is your best estimate of the number of hours per week you usually work at this rate?,"Hours/Week, Weeks/Year"
FOODAPS_0371,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_115,"During the PAST 12 MONTHS (52 weeks), did this person work EVERY week? Count paid vacation, paid sick leave, and military service as work","Hours/Week, Weeks/Year"
FOODAPS_0372,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_116,"During the PAST 12 MONTHS (52 weeks), how many WEEKS did this person work? Include paid time off and include weeks when the person only worked for a few hours.","Hours/Week, Weeks/Year"
FOODAPS_0373,FOODAPS_280,What shift or shifts does NAME work across all  jobs?,ACS_117,"During the PAST 12 MONTHS, in the WEEKS WORKED, how many hours did this person usually work each WEEK?","Hours/Week, Weeks/Year"
FOODAPS_0374,FOODAPS_28,What is the highest level of school you completed or the highest degree you received?,ACS_75,What is the highest degree or level of school this person has COMPLETED?,Education
FOODAPS_0375,FOODAPS_60,What is the highest level of school NAME completed or the highest degree NAME received?,ACS_75,What is the highest degree or level of school this person has COMPLETED?,Education
FOODAPS_0376,FOODAPS_31,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0377,FOODAPS_31,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0378,FOODAPS_31,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0379,FOODAPS_31,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0380,FOODAPS_31,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0381,FOODAPS_32,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0382,FOODAPS_32,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0383,FOODAPS_32,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0384,FOODAPS_32,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0385,FOODAPS_32,"Last week, were you enrolled in school as a full-time or part-time student, or were you not enrolled in school?",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0386,FOODAPS_33,"This week and next week are you attending classes for: (1)Middle/junior  high school (2) High School (3) Homeschool (4) Other school (college, technical school, etc.) (5) no, not attending classes",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0387,FOODAPS_33,"This week and next week are you attending classes for: (1)Middle/junior  high school (2) High School (3) Homeschool (4) Other school (college, technical school, etc.) (5) no, not attending classes",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0388,FOODAPS_33,"This week and next week are you attending classes for: (1)Middle/junior  high school (2) High School (3) Homeschool (4) Other school (college, technical school, etc.) (5) no, not attending classes",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0389,FOODAPS_33,"This week and next week are you attending classes for: (1)Middle/junior  high school (2) High School (3) Homeschool (4) Other school (college, technical school, etc.) (5) no, not attending classes",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0390,FOODAPS_33,"This week and next week are you attending classes for: (1)Middle/junior  high school (2) High School (3) Homeschool (4) Other school (college, technical school, etc.) (5) no, not attending classes",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0391,FOODAPS_34,What is the reason you will not attend school this week and next week?,ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0392,FOODAPS_34,What is the reason you will not attend school this week and next week?,ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0393,FOODAPS_34,What is the reason you will not attend school this week and next week?,ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0394,FOODAPS_34,What is the reason you will not attend school this week and next week?,ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0395,FOODAPS_34,What is the reason you will not attend school this week and next week?,ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0396,FOODAPS_35,What is the level of school that you attended before summer break?,ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0397,FOODAPS_35,What is the level of school that you attended before summer break?,ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0398,FOODAPS_35,What is the level of school that you attended before summer break?,ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0399,FOODAPS_35,What is the level of school that you attended before summer break?,ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0400,FOODAPS_35,What is the level of school that you attended before summer break?,ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0401,FOODAPS_36,What is the level of school that you attend when not on a school break?,ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0402,FOODAPS_36,What is the level of school that you attend when not on a school break?,ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0403,FOODAPS_36,What is the level of school that you attend when not on a school break?,ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0404,FOODAPS_36,What is the level of school that you attend when not on a school break?,ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0405,FOODAPS_36,What is the level of school that you attend when not on a school break?,ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0406,FOODAPS_37,What are the first and last days of the school break or summer vacation?,ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0407,FOODAPS_37,What are the first and last days of the school break or summer vacation?,ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0408,FOODAPS_37,What are the first and last days of the school break or summer vacation?,ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0409,FOODAPS_37,What are the first and last days of the school break or summer vacation?,ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0410,FOODAPS_37,What are the first and last days of the school break or summer vacation?,ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0411,FOODAPS_63,"Last week, was NAME enrolled in school as a full-time or part-time student, or was NAME not enrolled in school?",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0412,FOODAPS_63,"Last week, was NAME enrolled in school as a full-time or part-time student, or was NAME not enrolled in school?",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0413,FOODAPS_63,"Last week, was NAME enrolled in school as a full-time or part-time student, or was NAME not enrolled in school?",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0414,FOODAPS_63,"Last week, was NAME enrolled in school as a full-time or part-time student, or was NAME not enrolled in school?",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0415,FOODAPS_63,"Last week, was NAME enrolled in school as a full-time or part-time student, or was NAME not enrolled in school?",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0416,FOODAPS_64,"This week and next week is NAME attending classes for:  (1) Kindergarten (2) Elementary/grade school (4) Middle/junior high school (6) High school (7) Homeschool (7) Other school (college, technical school, etc.) (8) No, not attending classes",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0417,FOODAPS_64,"This week and next week is NAME attending classes for:  (1) Kindergarten (2) Elementary/grade school (4) Middle/junior high school (6) High school (7) Homeschool (7) Other school (college, technical school, etc.) (8) No, not attending classes",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0418,FOODAPS_64,"This week and next week is NAME attending classes for:  (1) Kindergarten (2) Elementary/grade school (4) Middle/junior high school (6) High school (7) Homeschool (7) Other school (college, technical school, etc.) (8) No, not attending classes",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0419,FOODAPS_64,"This week and next week is NAME attending classes for:  (1) Kindergarten (2) Elementary/grade school (4) Middle/junior high school (6) High school (7) Homeschool (7) Other school (college, technical school, etc.) (8) No, not attending classes",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0420,FOODAPS_64,"This week and next week is NAME attending classes for:  (1) Kindergarten (2) Elementary/grade school (4) Middle/junior high school (6) High school (7) Homeschool (7) Other school (college, technical school, etc.) (8) No, not attending classes",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0421,FOODAPS_65,What is the reason NAME will not attend school this week and next week?  (1) Summer vacation/summer break  (2) Other school break  (3) Home schooled (4) Disabled (5) Not old enough (6) Not enrolled (7) Graduated (8) Other,ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0422,FOODAPS_65,What is the reason NAME will not attend school this week and next week?  (1) Summer vacation/summer break  (2) Other school break  (3) Home schooled (4) Disabled (5) Not old enough (6) Not enrolled (7) Graduated (8) Other,ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0423,FOODAPS_65,What is the reason NAME will not attend school this week and next week?  (1) Summer vacation/summer break  (2) Other school break  (3) Home schooled (4) Disabled (5) Not old enough (6) Not enrolled (7) Graduated (8) Other,ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0424,FOODAPS_65,What is the reason NAME will not attend school this week and next week?  (1) Summer vacation/summer break  (2) Other school break  (3) Home schooled (4) Disabled (5) Not old enough (6) Not enrolled (7) Graduated (8) Other,ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0425,FOODAPS_65,What is the reason NAME will not attend school this week and next week?  (1) Summer vacation/summer break  (2) Other school break  (3) Home schooled (4) Disabled (5) Not old enough (6) Not enrolled (7) Graduated (8) Other,ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0426,FOODAPS_66,"What is the level of school that NAME attended before summer break? (0) Did not attend school  (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0427,FOODAPS_66,"What is the level of school that NAME attended before summer break? (0) Did not attend school  (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0428,FOODAPS_66,"What is the level of school that NAME attended before summer break? (0) Did not attend school  (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0429,FOODAPS_66,"What is the level of school that NAME attended before summer break? (0) Did not attend school  (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0430,FOODAPS_66,"What is the level of school that NAME attended before summer break? (0) Did not attend school  (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0431,FOODAPS_67,"What is the level of school that NAME attend/s when not on a school break? (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0432,FOODAPS_67,"What is the level of school that NAME attend/s when not on a school break? (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0433,FOODAPS_67,"What is the level of school that NAME attend/s when not on a school break? (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0434,FOODAPS_67,"What is the level of school that NAME attend/s when not on a school break? (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0435,FOODAPS_67,"What is the level of school that NAME attend/s when not on a school break? (1) Primary or preschool (2) Kindergarten (3) Elementary/grade school (4) Middle/junior high school (5) High school (6) Other school (college, technical school, etc.)",ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0436,FOODAPS_68,What are the first and last days of the school break or summer vacation?,ACS_13,"Are you enrolled in a high school, college, or university?",School Enrollment
FOODAPS_0437,FOODAPS_68,What are the first and last days of the school break or summer vacation?,ACS_14,"Would that be high school, college, or university?",School Enrollment
FOODAPS_0438,FOODAPS_68,What are the first and last days of the school break or summer vacation?,ACS_15,Are you enrolled in school as a full-time or part-time student?,School Enrollment
FOODAPS_0439,FOODAPS_68,What are the first and last days of the school break or summer vacation?,ACS_73,"At any time IN THE LAST 3 MONTHS, has this person attended school or college?",School Enrollment
FOODAPS_0440,FOODAPS_68,What are the first and last days of the school break or summer vacation?,ACS_74,What grade or level was this person attending?,School Enrollment
FOODAPS_0441,FOODAPS_1,What is your name?,ACS_19,How many people are living or staying at this address?,Population
FOODAPS_0442,FOODAPS_1,What is your name?,ACS_20,Please print today’s date.,Population
FOODAPS_0443,FOODAPS_18,What is your date of birth?,ACS_23,What is Person 1’s age and what is Person 1’s date of birth?,Age
FOODAPS_0444,FOODAPS_18,What is your date of birth?,ACS_28,What is Person 2’s age and what is Person 2’s date of birth?,Age
FOODAPS_0445,FOODAPS_18,What is your date of birth?,ACS_33,What is Person 3’s age and what is Person 3’s date of birth?,Age
FOODAPS_0446,FOODAPS_19,Please verify or enter correct age.,ACS_23,What is Person 1’s age and what is Person 1’s date of birth?,Age
FOODAPS_0447,FOODAPS_19,Please verify or enter correct age.,ACS_28,What is Person 2’s age and what is Person 2’s date of birth?,Age
FOODAPS_0448,FOODAPS_19,Please verify or enter correct age.,ACS_33,What is Person 3’s age and what is Person 3’s date of birth?,Age
FOODAPS_0449,FOODAPS_57,What is NAME’s date of birth?,ACS_23,What is Person 1’s age and what is Person 1’s date of birth?,Age
FOODAPS_0450,FOODAPS_57,What is NAME’s date of birth?,ACS_28,What is Person 2’s age and what is Person 2’s date of birth?,Age
FOODAPS_0451,FOODAPS_57,What is NAME’s date of birth?,ACS_33,What is Person 3’s age and what is Person 3’s date of birth?,Age
FOODAPS_0452,FOODAPS_210,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0453,FOODAPS_210,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0454,FOODAPS_210,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0455,FOODAPS_210,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0456,FOODAPS_210,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0457,FOODAPS_210,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0458,FOODAPS_211,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0459,FOODAPS_211,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0460,FOODAPS_211,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0461,FOODAPS_211,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0462,FOODAPS_211,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0463,FOODAPS_211,"Did you receive any wages, salary, commissions, bonuses, or tips last month?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0464,FOODAPS_214,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0465,FOODAPS_214,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0466,FOODAPS_214,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0467,FOODAPS_214,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0468,FOODAPS_214,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
